Data,Máxima,Mínima,Previsão
2021.12.17 03:00:00,1.13312,1.13201,1.1327838
2021.12.17 03:15:00,1.13283,1.13196,1.1327014
2021.12.17 03:30:00,1.13239,1.13196,1.1324499
2021.12.17 03:45:00,1.13239,1.13196,1.1322418
2021.12.17 04:00:00,1.13248,1.13196,1.1321154
2021.12.17 04:15:00,1.13248,1.13196,1.1320927
2021.12.17 04:30:00,1.13248,1.13206,1.1320852
2021.12.17 04:45:00,1.1325,1.13207,1.1321422
2021.12.17 05:00:00,1.13267,1.13225,1.1322757
2021.12.17 05:15:00,1.13304,1.13225,1.1323338
2021.12.17 05:30:00,1.13304,1.13227,1.1323024
2021.12.17 05:45:00,1.13324,1.1323,1.1323627
2021.12.17 06:00:00,1.13352,1.13258,1.1324826
2021.12.17 06:15:00,1.13387,1.13271,1.1327112
2021.12.17 06:30:00,1.13407,1.13298,1.1328381
2021.12.17 06:45:00,1.13407,1.13319,1.1330695
2021.12.17 07:00:00,1.13482,1.13345,1.1333126
2021.12.17 07:15:00,1.13482,1.13377,1.1336031
2021.12.17 07:30:00,1.13482,1.13373,1.1338288
2021.12.17 07:45:00,1.13482,1.13357,1.1339165
2021.12.17 08:00:00,1.13481,1.13327,1.1344047
2021.12.17 08:15:00,1.13416,1.13306,1.1342849
2021.12.17 08:30:00,1.13389,1.13228,1.1339394
2021.12.17 08:45:00,1.13372,1.13228,1.1336693
2021.12.17 09:00:00,1.13352,1.13164,1.133419
2021.12.17 09:15:00,1.13319,1.13164,1.133203
2021.12.17 09:30:00,1.13271,1.13164,1.1327332
2021.12.17 09:45:00,1.1337,1.13164,1.1324072
2021.12.17 10:00:00,1.1337,1.13169,1.1319317
2021.12.17 10:15:00,1.13389,1.13184,1.1319524
2021.12.17 10:30:00,1.13389,1.13265,1.1323496
2021.12.17 10:45:00,1.13389,1.13262,1.1329979
2021.12.17 11:00:00,1.13389,1.13262,1.1332506
2021.12.17 11:15:00,1.13377,1.13262,1.1334846
2021.12.17 11:30:00,1.1337,1.13247,1.1331224
2021.12.17 11:45:00,1.1337,1.13244,1.1332959
2021.12.17 12:00:00,1.13336,1.13214,1.1333376
2021.12.17 12:15:00,1.13329,1.13126,1.1330615
2021.12.17 12:30:00,1.13329,1.13108,1.132771
2021.12.17 12:45:00,1.13276,1.13108,1.1327486
2021.12.17 13:00:00,1.13246,1.13108,1.1324722
2021.12.17 13:15:00,1.13211,1.13108,1.1318167
2021.12.17 13:30:00,1.13211,1.13117,1.1314055
2021.12.17 13:45:00,1.13218,1.13117,1.1315247
2021.12.17 14:00:00,1.13319,1.13117,1.1317464
2021.12.17 14:15:00,1.1332,1.13117,1.1315826
2021.12.17 14:30:00,1.1332,1.13132,1.1314181
2021.12.17 14:45:00,1.1332,1.13123,1.1318092
2021.12.17 15:00:00,1.1332,1.13044,1.1326181
2021.12.17 15:15:00,1.1329,1.13035,1.1328236
2021.12.17 15:30:00,1.13252,1.13033,1.1325029
2021.12.17 15:45:00,1.13183,1.13021,1.1317916
2021.12.17 16:00:00,1.1315,1.12917,1.1310433
2021.12.17 16:15:00,1.1315,1.12917,1.1310376
2021.12.17 16:30:00,1.1308,1.12856,1.1308527
2021.12.17 16:45:00,1.13067,1.12824,1.1304636
2021.12.17 17:00:00,1.13067,1.12729,1.1302241
2021.12.17 17:15:00,1.13043,1.12661,1.1303183
2021.12.17 17:30:00,1.12895,1.12661,1.1293472
2021.12.17 17:45:00,1.12862,1.12661,1.1285355
2021.12.17 18:00:00,1.12787,1.12661,1.127802
2021.12.17 18:15:00,1.12787,1.12705,1.1271724
2021.12.17 18:30:00,1.12787,1.1271,1.1274275
2021.12.17 18:45:00,1.12768,1.1269,1.1275655
2021.12.17 19:00:00,1.12762,1.12659,1.1275008
2021.12.17 19:15:00,1.12761,1.12659,1.127349
2021.12.17 19:30:00,1.12719,1.12632,1.1272702
2021.12.17 19:45:00,1.12705,1.12539,1.1270458
2021.12.17 20:00:00,1.12705,1.12522,1.1268046
2021.12.17 20:15:00,1.12673,1.12507,1.1267742
2021.12.17 20:30:00,1.12649,1.12507,1.126522
2021.12.17 20:45:00,1.12582,1.12507,1.1259221
2021.12.17 21:00:00,1.12582,1.12503,1.125452
2021.12.17 21:15:00,1.12582,1.12478,1.1252851
2021.12.17 21:30:00,1.12582,1.12456,1.1253998
2021.12.17 21:45:00,1.12573,1.12426,1.1255633
2021.12.17 22:00:00,1.12521,1.1236,1.1253281
2021.12.17 22:15:00,1.12491,1.12354,1.1249601
2021.12.17 22:30:00,1.1248,1.12354,1.124786
2021.12.17 22:45:00,1.12467,1.12354,1.1246042
2021.12.17 23:00:00,1.12425,1.12345,1.1240213
2021.12.17 23:15:00,1.12425,1.12345,1.1240011
2021.12.17 23:30:00,1.12399,1.12345,1.1240419
2021.12.17 23:45:00,1.12395,1.12345,1.1237781
2021.12.20 00:00:00,1.12395,1.12362,1.123698
2021.12.20 00:15:00,1.12395,1.12359,1.1236874
2021.12.20 00:30:00,1.12394,1.12339,1.1237445
2021.12.20 00:45:00,1.12423,1.12339,1.1237068
2021.12.20 01:00:00,1.12435,1.12339,1.1237091
2021.12.20 01:15:00,1.1246,1.12339,1.1236951
2021.12.20 01:30:00,1.12479,1.12384,1.1237558
2021.12.20 01:45:00,1.12484,1.12403,1.1240425
2021.12.20 02:00:00,1.12495,1.12403,1.1241969
2021.12.20 02:15:00,1.12495,1.12432,1.124318
2021.12.20 02:30:00,1.12495,1.12393,1.124589
2021.12.20 02:45:00,1.12495,1.12383,1.1247311
2021.12.20 03:00:00,1.12493,1.12368,1.1248538
2021.12.20 03:15:00,1.1245,1.12358,1.1246017
2021.12.20 03:30:00,1.12435,1.12358,1.1242017
2021.12.20 03:45:00,1.12454,1.12358,1.1241302
2021.12.20 04:00:00,1.1249,1.12358,1.1239178
2021.12.20 04:15:00,1.1249,1.12375,1.1237776
2021.12.20 04:30:00,1.12495,1.12399,1.1239119
2021.12.20 04:45:00,1.12495,1.12429,1.124242
2021.12.20 05:00:00,1.12495,1.1246,1.1246073
2021.12.20 05:15:00,1.12495,1.12448,1.1246644
2021.12.20 05:30:00,1.12499,1.12437,1.1247694
2021.12.20 05:45:00,1.12499,1.12437,1.1247847
2021.12.20 06:00:00,1.12505,1.12437,1.124778
2021.12.20 06:15:00,1.12505,1.12437,1.1245923
2021.12.20 06:30:00,1.12509,1.12462,1.1247331
2021.12.20 06:45:00,1.12509,1.12471,1.1247814
2021.12.20 07:00:00,1.12538,1.12471,1.1248785
2021.12.20 07:15:00,1.12553,1.12479,1.1248384
2021.12.20 07:30:00,1.12553,1.12474,1.1249357
2021.12.20 07:45:00,1.12553,1.12474,1.1249322
2021.12.20 08:00:00,1.12553,1.12474,1.1251717
2021.12.20 08:15:00,1.12546,1.12463,1.1252797
2021.12.20 08:30:00,1.12546,1.12463,1.1250505
2021.12.20 08:45:00,1.12561,1.12463,1.1251806
2021.12.20 09:00:00,1.12606,1.12463,1.125193
2021.12.20 09:15:00,1.12606,1.12476,1.1249816
2021.12.20 09:30:00,1.12606,1.12482,1.1250428
2021.12.20 09:45:00,1.1265,1.12493,1.1253337
2021.12.20 10:00:00,1.12699,1.12493,1.1255713
2021.12.20 10:15:00,1.12735,1.12532,1.1255621
2021.12.20 10:30:00,1.12735,1.12545,1.1255147
2021.12.20 10:45:00,1.12735,1.12577,1.1260854
2021.12.20 11:00:00,1.12735,1.12491,1.1265988
2021.12.20 11:15:00,1.12642,1.12491,1.1265787
2021.12.20 11:30:00,1.12663,1.12491,1.1262536
2021.12.20 11:45:00,1.12663,1.12491,1.1260456
2021.12.20 12:00:00,1.12711,1.12564,1.1258596
2021.12.20 12:15:00,1.12711,1.126,1.1259896
2021.12.20 12:30:00,1.12716,1.126,1.1263429
2021.12.20 12:45:00,1.12748,1.12637,1.1263587
2021.12.20 13:00:00,1.1276,1.12638,1.1266247
2021.12.20 13:15:00,1.1276,1.12655,1.1265571
2021.12.20 13:30:00,1.1276,1.12676,1.1269159
2021.12.20 13:45:00,1.1276,1.12677,1.1271832
2021.12.20 14:00:00,1.12757,1.12674,1.1271391
2021.12.20 14:15:00,1.12757,1.12674,1.1270205
2021.12.20 14:30:00,1.1277,1.12674,1.1271007
2021.12.20 14:45:00,1.12881,1.12674,1.1270897
2021.12.20 15:00:00,1.12974,1.12678,1.1269534
2021.12.20 15:15:00,1.12974,1.1269,1.1270685
2021.12.20 15:30:00,1.12989,1.12759,1.1273748
2021.12.20 15:45:00,1.12989,1.12871,1.12825
2021.12.20 16:00:00,1.13005,1.12901,1.129072
2021.12.20 16:15:00,1.13031,1.12901,1.129211
2021.12.20 16:30:00,1.13031,1.12905,1.1293155
2021.12.20 16:45:00,1.13031,1.12925,1.1294267
2021.12.20 17:00:00,1.13031,1.12861,1.1297206
2021.12.20 17:15:00,1.13024,1.12861,1.1298277
2021.12.20 17:30:00,1.1303,1.12861,1.1298887
2021.12.20 17:45:00,1.1303,1.12861,1.1295724
2021.12.20 18:00:00,1.1303,1.12875,1.1290373
2021.12.20 18:15:00,1.1303,1.12882,1.1292907
2021.12.20 18:30:00,1.13012,1.12803,1.1298492
2021.12.20 18:45:00,1.12982,1.12776,1.129482
2021.12.20 19:00:00,1.12982,1.12776,1.1293656
2021.12.20 19:15:00,1.12938,1.12776,1.1294159
2021.12.20 19:30:00,1.12858,1.12776,1.1285927
2021.12.20 19:45:00,1.12864,1.12797,1.1280471
2021.12.20 20:00:00,1.12864,1.12795,1.1282067
2021.12.20 20:15:00,1.12864,1.12788,1.1282438
2021.12.20 20:30:00,1.12864,1.12788,1.1283726
2021.12.20 20:45:00,1.12853,1.12788,1.1283301
2021.12.20 21:00:00,1.12853,1.12734,1.1281167
2021.12.20 21:15:00,1.12853,1.12722,1.1279906
2021.12.20 21:30:00,1.12853,1.12712,1.1282461
2021.12.20 21:45:00,1.12848,1.12712,1.1283679
2021.12.20 22:00:00,1.12772,1.12712,1.1277809
2021.12.20 22:15:00,1.12795,1.12712,1.1274108
2021.12.20 22:30:00,1.12795,1.12721,1.1273087
2021.12.20 22:45:00,1.12795,1.12737,1.1273638
2021.12.20 23:00:00,1.12795,1.12741,1.1275619
2021.12.20 23:15:00,1.12792,1.12735,1.127744
2021.12.20 23:30:00,1.12789,1.12735,1.1278079
2021.12.20 23:45:00,1.12786,1.12735,1.1277078
2021.12.21 00:00:00,1.12786,1.12735,1.1276203
2021.12.21 00:15:00,1.12786,1.1274,1.1274847
2021.12.21 00:30:00,1.12786,1.12747,1.1274757
2021.12.21 00:45:00,1.12783,1.12741,1.127669
2021.12.21 01:00:00,1.12783,1.12741,1.1276103
2021.12.21 01:15:00,1.12777,1.12725,1.1276466
2021.12.21 01:30:00,1.12768,1.12725,1.127603
2021.12.21 01:45:00,1.12768,1.12725,1.1274928
2021.12.21 02:00:00,1.12779,1.12725,1.1275599
2021.12.21 02:15:00,1.12779,1.12728,1.1274166
2021.12.21 02:30:00,1.1278,1.12732,1.1273756
2021.12.21 02:45:00,1.12839,1.12733,1.1274265
2021.12.21 03:00:00,1.12839,1.12733,1.127605
2021.12.21 03:15:00,1.12839,1.12749,1.1275601
2021.12.21 03:30:00,1.12855,1.12765,1.1276362
2021.12.21 03:45:00,1.12855,1.12793,1.1280456
2021.12.21 04:00:00,1.12862,1.12803,1.1280841
2021.12.21 04:15:00,1.12862,1.12823,1.1281766
2021.12.21 04:30:00,1.12862,1.12825,1.1283923
2021.12.21 04:45:00,1.12862,1.12825,1.1283648
2021.12.21 05:00:00,1.12855,1.12813,1.1284533
2021.12.21 05:15:00,1.1285,1.12801,1.1283911
2021.12.21 05:30:00,1.12836,1.12791,1.1283573
2021.12.21 05:45:00,1.1283,1.12781,1.1282899
2021.12.21 06:00:00,1.12817,1.12775,1.128201
2021.12.21 06:15:00,1.12807,1.12775,1.1280754
2021.12.21 06:30:00,1.12807,1.12775,1.1279668
2021.12.21 06:45:00,1.12819,1.12775,1.1278949
2021.12.21 07:00:00,1.12819,1.12756,1.1278985
2021.12.21 07:15:00,1.12819,1.12756,1.1279476
2021.12.21 07:30:00,1.12819,1.12756,1.1279712
2021.12.21 07:45:00,1.12812,1.12754,1.1280688
2021.12.21 08:00:00,1.12805,1.12754,1.127937
2021.12.21 08:15:00,1.12807,1.12753,1.1278424
2021.12.21 08:30:00,1.1287,1.12753,1.1278518
2021.12.21 08:45:00,1.12941,1.12753,1.1276908
2021.12.21 09:00:00,1.12949,1.12753,1.1276966
2021.12.21 09:15:00,1.12949,1.12758,1.1277146
2021.12.21 09:30:00,1.1299,1.12839,1.1282692
2021.12.21 09:45:00,1.13018,1.12839,1.1288996
2021.12.21 10:00:00,1.13018,1.12839,1.1289141
2021.12.21 10:15:00,1.13019,1.12882,1.1288118
2021.12.21 10:30:00,1.13019,1.12939,1.129366
2021.12.21 10:45:00,1.13019,1.12933,1.1297325
2021.12.21 11:00:00,1.13019,1.12911,1.1298465
2021.12.21 11:15:00,1.12999,1.12911,1.1298131
2021.12.21 11:30:00,1.1299,1.12904,1.1296743
2021.12.21 11:45:00,1.1299,1.12903,1.129637
2021.12.21 12:00:00,1.12972,1.12875,1.1294918
2021.12.21 12:15:00,1.1297,1.1285,1.1294534
2021.12.21 12:30:00,1.1297,1.12762,1.1293081
2021.12.21 12:45:00,1.1294,1.12751,1.1293521
2021.12.21 13:00:00,1.12898,1.12751,1.1290646
2021.12.21 13:15:00,1.12892,1.12751,1.1287146
2021.12.21 13:30:00,1.12908,1.12751,1.1280617
2021.12.21 13:45:00,1.12908,1.12763,1.1277336
2021.12.21 14:00:00,1.12954,1.1282,1.1281463
2021.12.21 14:15:00,1.13007,1.1282,1.1284757
2021.12.21 14:30:00,1.13007,1.1282,1.1287266
2021.12.21 14:45:00,1.13007,1.12856,1.1285715
2021.12.21 15:00:00,1.13007,1.12878,1.1290725
2021.12.21 15:15:00,1.12979,1.12847,1.1294004
2021.12.21 15:30:00,1.12966,1.12774,1.1293557
2021.12.21 15:45:00,1.12966,1.12717,1.1292689
2021.12.21 16:00:00,1.12912,1.127,1.1291285
2021.12.21 16:15:00,1.12884,1.12612,1.1287997
2021.12.21 16:30:00,1.12792,1.12612,1.1282252
2021.12.21 16:45:00,1.12827,1.12612,1.1276015
2021.12.21 17:00:00,1.12827,1.12602,1.1273148
2021.12.21 17:15:00,1.12827,1.12602,1.1269354
2021.12.21 17:30:00,1.12827,1.12602,1.1273391
2021.12.21 17:45:00,1.12793,1.12602,1.1277113
2021.12.21 18:00:00,1.12726,1.12602,1.1268793
2021.12.21 18:15:00,1.1273,1.12602,1.126611
2021.12.21 18:30:00,1.12731,1.12602,1.1267219
2021.12.21 18:45:00,1.12731,1.12602,1.1266792
2021.12.21 19:00:00,1.12731,1.1265,1.1267139
2021.12.21 19:15:00,1.12731,1.12632,1.1270202
2021.12.21 19:30:00,1.12716,1.12632,1.1270102
2021.12.21 19:45:00,1.12723,1.12632,1.1267456
2021.12.21 20:00:00,1.12731,1.12632,1.1266757
2021.12.21 20:15:00,1.12743,1.12648,1.1267841
2021.12.21 20:30:00,1.12771,1.1266,1.1267998
2021.12.21 20:45:00,1.12807,1.1266,1.1269785
2021.12.21 21:00:00,1.12811,1.12718,1.1270738
2021.12.21 21:15:00,1.12824,1.12728,1.1272917
2021.12.21 21:30:00,1.12826,1.12768,1.1275322
2021.12.21 21:45:00,1.12826,1.12781,1.127832
2021.12.21 22:00:00,1.12826,1.12786,1.1279675
2021.12.21 22:15:00,1.12826,1.12787,1.128068
2021.12.21 22:30:00,1.12823,1.12785,1.1280988
2021.12.21 22:45:00,1.12823,1.12785,1.1280102
2021.12.21 23:00:00,1.1282,1.12785,1.1280818
2021.12.21 23:15:00,1.12857,1.12715,1.1280584
2021.12.21 23:30:00,1.12857,1.12715,1.1279236
2021.12.21 23:45:00,1.12857,1.12715,1.1279163
2021.12.22 00:00:00,1.12857,1.12715,1.1279801
2021.12.22 00:15:00,1.1285,1.12766,1.128052
2021.12.22 00:30:00,1.1285,1.12766,1.1281991
2021.12.22 00:45:00,1.12862,1.12766,1.1282138
2021.12.22 01:00:00,1.12864,1.12789,1.1279964
2021.12.22 01:15:00,1.12886,1.12822,1.1281229
2021.12.22 01:30:00,1.12888,1.12823,1.1283388
2021.12.22 01:45:00,1.12888,1.12825,1.1284747
2021.12.22 02:00:00,1.12888,1.12808,1.1285563
2021.12.22 02:15:00,1.12888,1.12808,1.1286695
2021.12.22 02:30:00,1.12887,1.12808,1.1285999
2021.12.22 02:45:00,1.12922,1.12808,1.1283897
2021.12.22 03:00:00,1.12933,1.12815,1.1282395
2021.12.22 03:15:00,1.12933,1.12809,1.1283824
2021.12.22 03:30:00,1.12933,1.12804,1.1286744
2021.12.22 03:45:00,1.12933,1.12729,1.129024
2021.12.22 04:00:00,1.12865,1.12728,1.1288351
2021.12.22 04:15:00,1.12825,1.12728,1.128335
2021.12.22 04:30:00,1.12811,1.12728,1.1281271
2021.12.22 04:45:00,1.12781,1.12728,1.127701
2021.12.22 05:00:00,1.12774,1.12744,1.1275976
2021.12.22 05:15:00,1.12774,1.12713,1.1275718
2021.12.22 05:30:00,1.12774,1.1271,1.1276474
2021.12.22 05:45:00,1.12762,1.12706,1.1276108
2021.12.22 06:00:00,1.12756,1.12702,1.127545
2021.12.22 06:15:00,1.12743,1.12702,1.1272871
2021.12.22 06:30:00,1.12743,1.12697,1.1271741
2021.12.22 06:45:00,1.12743,1.12677,1.1271062
2021.12.22 07:00:00,1.12743,1.12677,1.1272051
2021.12.22 07:15:00,1.12729,1.12641,1.1272557
2021.12.22 07:30:00,1.12737,1.12641,1.127085
2021.12.22 07:45:00,1.12739,1.12641,1.1270436
2021.12.22 08:00:00,1.12739,1.12641,1.1270571
2021.12.22 08:15:00,1.12739,1.1265,1.1267798
2021.12.22 08:30:00,1.12739,1.12638,1.127079
2021.12.22 08:45:00,1.12727,1.12636,1.1271893
2021.12.22 09:00:00,1.12705,1.12636,1.1268308
2021.12.22 09:15:00,1.12757,1.12636,1.1267164
2021.12.22 09:30:00,1.12757,1.12636,1.1266178
2021.12.22 09:45:00,1.12757,1.1264,1.1266211
2021.12.22 10:00:00,1.12757,1.12649,1.1266779
2021.12.22 10:15:00,1.12739,1.12684,1.1270101
2021.12.22 10:30:00,1.12794,1.12684,1.1271093
2021.12.22 10:45:00,1.12803,1.12684,1.1271303
2021.12.22 11:00:00,1.12847,1.12702,1.1271435
2021.12.22 11:15:00,1.12851,1.12702,1.1271763
2021.12.22 11:30:00,1.12973,1.12702,1.127393
2021.12.22 11:45:00,1.12993,1.12775,1.1276764
2021.12.22 12:00:00,1.12993,1.12805,1.1280812
2021.12.22 12:15:00,1.12993,1.12805,1.128192
2021.12.22 12:30:00,1.13067,1.12908,1.128937
2021.12.22 12:45:00,1.131,1.12912,1.1294558
2021.12.22 13:00:00,1.131,1.12917,1.1293507
2021.12.22 13:15:00,1.131,1.12953,1.1294483
2021.12.22 13:30:00,1.131,1.12987,1.1299262
2021.12.22 13:45:00,1.13088,1.12993,1.1304064
2021.12.22 14:00:00,1.13088,1.12993,1.1302654
2021.12.22 14:15:00,1.13088,1.12989,1.130143
2021.12.22 14:30:00,1.13088,1.12973,1.1304282
2021.12.22 14:45:00,1.13089,1.12973,1.1304448
2021.12.22 15:00:00,1.13144,1.12973,1.13034
2021.12.22 15:15:00,1.13144,1.12973,1.1301683
2021.12.22 15:30:00,1.13178,1.13038,1.1303396
2021.12.22 15:45:00,1.13194,1.13044,1.13058
2021.12.22 16:00:00,1.13194,1.13044,1.1309564
2021.12.22 16:15:00,1.13194,1.13048,1.1307466
2021.12.22 16:30:00,1.13194,1.13048,1.1312258
2021.12.22 16:45:00,1.13188,1.13048,1.1312094
2021.12.22 17:00:00,1.13235,1.13063,1.1308349
2021.12.22 17:15:00,1.13415,1.13079,1.130964
2021.12.22 17:30:00,1.13415,1.1312,1.1313336
2021.12.22 17:45:00,1.13415,1.13163,1.1315819
2021.12.22 18:00:00,1.13415,1.13182,1.131924
2021.12.22 18:15:00,1.13386,1.13182,1.1329788
2021.12.22 18:30:00,1.1332,1.13182,1.1332561
2021.12.22 18:45:00,1.13308,1.13182,1.1327296
2021.12.22 19:00:00,1.13309,1.1322,1.1323084
2021.12.22 19:15:00,1.13309,1.1323,1.132346
2021.12.22 19:30:00,1.13309,1.13233,1.132539
2021.12.22 19:45:00,1.13309,1.13233,1.1327473
2021.12.22 20:00:00,1.13299,1.13233,1.1328022
2021.12.22 20:15:00,1.13296,1.13222,1.1327204
2021.12.22 20:30:00,1.13296,1.13222,1.1324931
2021.12.22 20:45:00,1.13296,1.13222,1.1326089
2021.12.22 21:00:00,1.13321,1.13222,1.1325486
2021.12.22 21:15:00,1.13325,1.13243,1.1324981
2021.12.22 21:30:00,1.13326,1.13243,1.1324955
2021.12.22 21:45:00,1.13338,1.13274,1.1326226
2021.12.22 22:00:00,1.13379,1.13299,1.1329583
2021.12.22 22:15:00,1.13379,1.13308,1.1331106
2021.12.22 22:30:00,1.13379,1.13301,1.1331114
2021.12.22 22:45:00,1.13379,1.13267,1.133228
2021.12.22 23:00:00,1.13376,1.13267,1.1335319
2021.12.22 23:15:00,1.13345,1.13204,1.1334689
2021.12.22 23:30:00,1.13308,1.132,1.1331534
2021.12.22 23:45:00,1.13285,1.132,1.132812
2021.12.23 00:00:00,1.13264,1.1316,1.1327349
2021.12.23 00:15:00,1.13252,1.1316,1.132265
2021.12.23 00:30:00,1.1325,1.1316,1.1321561
2021.12.23 00:45:00,1.13263,1.1316,1.1321137
2021.12.23 01:00:00,1.13263,1.13218,1.1320943
2021.12.23 01:15:00,1.1332,1.13226,1.1322268
2021.12.23 01:30:00,1.1332,1.13248,1.1323688
2021.12.23 01:45:00,1.13394,1.13253,1.1325132
2021.12.23 02:00:00,1.13394,1.13253,1.1325414
2021.12.23 02:15:00,1.13394,1.13293,1.1328397
2021.12.23 02:30:00,1.13394,1.13318,1.1330315
2021.12.23 02:45:00,1.13391,1.13332,1.1335549
2021.12.23 03:00:00,1.13414,1.13332,1.1335938
2021.12.23 03:15:00,1.13414,1.13354,1.1335487
2021.12.23 03:30:00,1.13414,1.13374,1.1336834
2021.12.23 03:45:00,1.13414,1.13378,1.1337831
2021.12.23 04:00:00,1.13412,1.13378,1.1339496
2021.12.23 04:15:00,1.13406,1.13378,1.1338564
2021.12.23 04:30:00,1.13406,1.13377,1.1337742
2021.12.23 04:45:00,1.13406,1.13377,1.1337594
2021.12.23 05:00:00,1.13402,1.13372,1.1338989
2021.12.23 05:15:00,1.13398,1.13372,1.133889
2021.12.23 05:30:00,1.13392,1.13372,1.1338136
2021.12.23 05:45:00,1.13394,1.13372,1.1337885
2021.12.23 06:00:00,1.13394,1.13375,1.1337707
2021.12.23 06:15:00,1.13398,1.13376,1.1337599
2021.12.23 06:30:00,1.13412,1.13384,1.1338019
2021.12.23 06:45:00,1.13412,1.13384,1.133844
2021.12.23 07:00:00,1.13412,1.13367,1.1338352
2021.12.23 07:15:00,1.13412,1.13367,1.1338556
2021.12.23 07:30:00,1.1341,1.13337,1.1339498
2021.12.23 07:45:00,1.13406,1.13335,1.1339765
2021.12.23 08:00:00,1.13399,1.13335,1.1337818
2021.12.23 08:15:00,1.13385,1.13335,1.1337547
2021.12.23 08:30:00,1.13385,1.13315,1.1335003
2021.12.23 08:45:00,1.13385,1.13282,1.1335901
2021.12.23 09:00:00,1.13385,1.13257,1.1335586
2021.12.23 09:15:00,1.13374,1.13201,1.133583
2021.12.23 09:30:00,1.13337,1.13201,1.1334051
2021.12.23 09:45:00,1.13309,1.13174,1.1330293
2021.12.23 10:00:00,1.13279,1.13111,1.1327987
2021.12.23 10:15:00,1.1326,1.13099,1.1325054
2021.12.23 10:30:00,1.13247,1.13099,1.1323696
2021.12.23 10:45:00,1.13198,1.13099,1.1320422
2021.12.23 11:00:00,1.13202,1.13099,1.1315149
2021.12.23 11:15:00,1.13263,1.13136,1.1314296
2021.12.23 11:30:00,1.13264,1.13141,1.1315056
2021.12.23 11:45:00,1.13279,1.13159,1.1316818
2021.12.23 12:00:00,1.13298,1.13186,1.1318216
2021.12.23 12:15:00,1.13298,1.13218,1.1322801
2021.12.23 12:30:00,1.13298,1.13174,1.1324258
2021.12.23 12:45:00,1.13298,1.13174,1.1324697
2021.12.23 13:00:00,1.13287,1.13174,1.1325709
2021.12.23 13:15:00,1.13287,1.13124,1.1326146
2021.12.23 13:30:00,1.1328,1.13055,1.1321982
2021.12.23 13:45:00,1.13277,1.13023,1.1322179
2021.12.23 14:00:00,1.13256,1.13023,1.1323446
2021.12.23 14:15:00,1.13133,1.13006,1.1317285
2021.12.23 14:30:00,1.13113,1.13006,1.1308972
2021.12.23 14:45:00,1.13124,1.13006,1.1304846
2021.12.23 15:00:00,1.13124,1.12969,1.1305207
2021.12.23 15:15:00,1.13124,1.12895,1.1306773
2021.12.23 15:30:00,1.13124,1.12895,1.1308095
2021.12.23 15:45:00,1.13093,1.12895,1.130831
2021.12.23 16:00:00,1.13084,1.12895,1.1302054
2021.12.23 16:15:00,1.13223,1.12914,1.1296961
2021.12.23 16:30:00,1.13275,1.12943,1.1295481
2021.12.23 16:45:00,1.13275,1.1298,1.1298338
2021.12.23 17:00:00,1.13275,1.13051,1.130408
2021.12.23 17:15:00,1.13275,1.13051,1.1314924
2021.12.23 17:30:00,1.13242,1.13051,1.1320016
2021.12.23 17:45:00,1.13196,1.13051,1.1316788
2021.12.23 18:00:00,1.13204,1.13055,1.131076
2021.12.23 18:15:00,1.13216,1.13074,1.1312989
2021.12.23 18:30:00,1.13311,1.13074,1.1311169
2021.12.23 18:45:00,1.13357,1.13135,1.1312435
2021.12.23 19:00:00,1.1336,1.13176,1.1316537
2021.12.23 19:15:00,1.13371,1.13209,1.131966
2021.12.23 19:30:00,1.13371,1.13295,1.1326492
2021.12.23 19:45:00,1.13371,1.13298,1.1331885
2021.12.23 20:00:00,1.13371,1.13293,1.1333781
2021.12.23 20:15:00,1.13346,1.13278,1.1333649
2021.12.23 20:30:00,1.13342,1.13278,1.1333379
2021.12.23 20:45:00,1.1333,1.13278,1.1331831
2021.12.23 21:00:00,1.13347,1.13278,1.1330487
2021.12.23 21:15:00,1.13347,1.13279,1.1328748
2021.12.23 21:30:00,1.13347,1.13296,1.1329564
2021.12.23 21:45:00,1.13347,1.13296,1.1330322
2021.12.23 22:00:00,1.13346,1.13313,1.1331997
2021.12.23 22:15:00,1.13346,1.13266,1.1332772
2021.12.23 22:30:00,1.13346,1.13257,1.133276
2021.12.23 22:45:00,1.13346,1.13245,1.133279
2021.12.23 23:00:00,1.13344,1.13245,1.133279
2021.12.23 23:15:00,1.13305,1.13245,1.1329433
2021.12.23 23:30:00,1.13288,1.13217,1.132721
2021.12.23 23:45:00,1.13281,1.13217,1.132566
2021.12.24 00:45:00,1.13281,1.13217,1.1326146
2021.12.24 01:00:00,1.13275,1.13213,1.1326519
2021.12.24 01:15:00,1.13269,1.13213,1.1324751
2021.12.24 01:30:00,1.13267,1.13213,1.132436
2021.12.24 01:45:00,1.13267,1.13213,1.1324562
2021.12.24 02:00:00,1.13267,1.13215,1.1322821
2021.12.24 02:15:00,1.13259,1.13215,1.1324172
2021.12.24 02:30:00,1.13251,1.13221,1.1323541
2021.12.24 02:45:00,1.13251,1.13221,1.1323227
2021.12.24 03:00:00,1.13251,1.13225,1.1323638
2021.12.24 03:15:00,1.13251,1.13225,1.1323135
2021.12.24 03:30:00,1.13251,1.13226,1.1322764
2021.12.24 03:45:00,1.13258,1.13233,1.1323189
2021.12.24 04:00:00,1.13262,1.13233,1.1323944
2021.12.24 04:15:00,1.13296,1.13233,1.1324018
2021.12.24 04:30:00,1.13296,1.13241,1.1323887
